--------------------------------------------------------------------------------
| pred                                                             | frequency |
| <http://lsq.aksw.org/res/q-3f9ac5df-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-3f9ac5df-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-3f9b7e89-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-3fa5684b-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-3fa5684b-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-3fa5684b-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-3fab4a3d-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-3fae15f1-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-3fce34ed-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-3ff6bf34-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-3ff6bf34-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-4008acb5-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4020758d-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-402a8bd3-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4044ea52-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4050bc3c-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-4050bc3c-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-4050bc3c-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-406024a0-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4070757e-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-40743f3c-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-4098df8c-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-40aaefed-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-40ba7bbf-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-40cb0351-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-40d26adb-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-40e4fd8a-var-p>                       | 1         |
| <http://lsq.aksw.org/res/q-40e986a2-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-414bf80c-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-414bf80c-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-41bac32b-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-424b2486-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-4276fd51-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-4276fd51-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-4276fd51-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-4280c592-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-428256cc-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-428256cc-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-42a1ce75-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-42da51d0-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-4352e9a8-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-43612a90-var-p>                       | 1         |
| <http://lsq.aksw.org/res/q-43c5df02-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-43f01598-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4490acc1-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-4496374e-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-44fdf420-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-450f96ea-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4528df7e-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-4528df7e-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-45404a2f-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-45404a2f-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-455b0bb1-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-459a878b-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-461a2371-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-462c8cb3-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-4640096d-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-466defc0-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-46802c67-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-469033f6-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-469033f6-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-469033f6-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-46cd07ce-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-46d547ff-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-46feb884-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-4750241e-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-475a3376-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-479d1d0e-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-47a73555-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-47abd083-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-47d68aca-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-47e068bd-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-48610529-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4866da36-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-486e7fec-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-4870fbc3-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4877425c-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-4877425c-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-4877425c-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-489d66bf-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-48a9d8d6-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-48c0e25e-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-48e5bf38-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-48eb640e-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-48ffc29d-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-49200c19-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-49200c19-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-49553c2a-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-4961e10d-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-49659719-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-49abc1d2-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-49abc1d2-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-49b3e6e7-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-49de611f-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-49df37ed-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-49e1bc81-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-49e1bc81-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-4a06ff35-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-4a30102e-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4a50c579-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-4a547a40-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4a5b8888-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4aa7132b-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4ad10d8f-var-p>                       | 1         |
| <http://lsq.aksw.org/res/q-4ad1b2a6-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4b3278d5-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4b335a3f-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4ba6f15e-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-4be6a8af-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4c21b734-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4c39ade3-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-4c39ade3-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-4c4feb70-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-4c75c538-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-4c7b619c-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4ca5a8e8-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4ce1750b-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4d17d067-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-4d17d067-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-4d22262c-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-4d45b44c-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-4d48c3e8-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4d51d555-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-4dcf3ba5-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-4dd3e5ae-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-4dd3e5ae-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-4ddc1f92-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-4dea88a2-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4e4b9a7c-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4e654361-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4e83cfe6-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4ec24dac-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4f0fbc5f-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4f287484-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-4f5d1934-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4f9bdf6d-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-4f9ef904-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-4f9ef904-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-4facb181-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-4fb8af16-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-5049872f-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-50544d9d-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-5064ada8-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-5099b543-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-50a33ac5-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-50b17055-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-50b17055-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-50ca4a77-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-50f77a01-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-516ac479-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-516ae0c1-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-51996406-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-5227cfc4-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-5227cfc4-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-5237113f-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-5237113f-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-5278a306-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-5278a306-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-52c1665f-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-52c2c072-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-52c2e6ad-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-52f2fff3-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-5302f806-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-5313a423-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-53294a94-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-5346262b-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-53d943e3-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-53e5126a-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-53f33d87-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-5403ddf2-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-540621ac-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-541ed75c-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-546c0172-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-546fe1d9-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-54ac4cb3-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-54b561c1-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-54c9ea21-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-54fb2cd5-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-55002085-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-551aa712-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-5550cffd-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-55a4337b-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-55aae37a-var-property>                | 1         |
